* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	RQ	RQ Min	RQ Max	CT	Ct Mean	Ct SD	Quantity	Normalized Quantity	Normalized Quantity Standard Error	Quantity Mean	Quantity SD	Efficiency	Y-Intercept	R(superscript 2)	Slope	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	Tm1	Tm2	Tm3	MTP	EXPFAIL	HIGHSD	NOAMP	PRFDROP
56	C8	false	Sample 1	O157	UNKNOWN	SYBR	None				32.399	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
57	C9	false	Sample 1	O157	UNKNOWN	SYBR	None				32.728	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
58	C10	false	Sample 1	O157	UNKNOWN	SYBR	None				32.194	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
59	C11	false	Sample 1	O157	UNKNOWN	SYBR	None				31.312	32.023	5.301										true	0.089	true	1	40		75.699	82.745		Y	N	Y	N	N
60	C12	false	Sample 1	O157	UNKNOWN	SYBR	None				33.407	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
61	C13	false	Sample 1	O157	UNKNOWN	SYBR	None				38.918	32.023	5.301										true	0.089	true	1	40		76.174			N	N	Y	N	N
62	C14	false	Sample 1	O157	UNKNOWN	SYBR	None				37.818	32.023	5.301										true	0.089	true	1	40		76.688			N	N	Y	N	N
63	C15	false	Sample 1	O157	UNKNOWN	SYBR	None				36.199	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
64	C16	false	Sample 1	O157	UNKNOWN	SYBR	None				34.992	32.023	5.301										true	0.089	true	1	40		75.620			N	N	Y	N	N
65	C17	false	Sample 1	O157	UNKNOWN	SYBR	None				35.651	32.023	5.301										true	0.089	true	1	40		76.055			N	N	Y	N	N
66	C18	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.936			N	Y	N	Y	N
67	C19	false	Sample 1	O157	UNKNOWN	SYBR	None				33.974	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
68	C20	false	Sample 1	O157	UNKNOWN	SYBR	None				34.910	32.023	5.301										true	0.089	true	1	40		75.817			N	N	Y	N	N
69	C21	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.897			N	Y	N	Y	N
70	C22	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.461			N	Y	N	Y	N
71	C23	false	Sample 1	O157	UNKNOWN	SYBR	None				33.236	32.023	5.301										true	0.089	true	1	40		75.976			N	N	Y	N	N
72	C24	false	Sample 1	O157	UNKNOWN	SYBR	None				34.149	32.023	5.301										true	0.089	true	1	40		75.738			N	N	Y	N	N
73	D1	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.817			N	Y	N	Y	N
74	D2	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.659			N	Y	N	Y	N
75	D3	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.422			N	Y	N	Y	N
76	D4	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.936			N	Y	N	Y	N
77	D5	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.015			N	Y	N	Y	N
78	D6	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.263			N	Y	N	Y	N
79	D7	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.699			N	Y	N	N	N
80	D8	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.620			N	Y	N	N	N
81	D9	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.095			N	N	N	N	N
82	D10	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.965			N	N	N	N	N
83	D11	false	Sample 1	O157	UNKNOWN	SYBR	None				38.039	32.023	5.301										true	0.089	true	1	40		76.926			N	N	Y	N	N
84	D12	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.461			N	Y	N	Y	N
97	E1	false	Sample 1	O157	UNKNOWN	SYBR	None				32.152	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
98	E2	false	Sample 1	O157	UNKNOWN	SYBR	None				31.604	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
99	E3	false	Sample 1	O157	UNKNOWN	SYBR	None				33.370	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
100	E4	false	Sample 1	O157	UNKNOWN	SYBR	None				32.092	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
101	E5	false	Sample 1	O157	UNKNOWN	SYBR	None				32.368	32.023	5.301										true	0.089	true	1	40		75.936	82.032	83.932	Y	N	Y	N	N
102	E6	false	Sample 1	O157	UNKNOWN	SYBR	None				33.366	32.023	5.301										true	0.089	true	1	40		76.134	81.438	84.922	Y	N	Y	N	N
103	E7	false	Sample 1	O157	UNKNOWN	SYBR	None				32.656	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
104	E8	false	Sample 1	O157	UNKNOWN	SYBR	None				33.142	32.023	5.301										true	0.089	true	1	40		75.620			N	N	Y	N	N
105	E9	false	Sample 1	O157	UNKNOWN	SYBR	None				31.782	32.023	5.301										true	0.089	true	1	40		75.580	86.030		Y	N	Y	N	N
106	E10	false	Sample 1	O157	UNKNOWN	SYBR	None				32.106	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
107	E11	false	Sample 1	O157	UNKNOWN	SYBR	None				31.580	32.023	5.301										true	0.089	true	1	40		75.580	83.893		Y	N	Y	N	N
108	E12	false	Sample 1	O157	UNKNOWN	SYBR	None				31.527	32.023	5.301										true	0.089	true	1	40		75.620	84.961		Y	N	Y	N	N
109	E13	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.609			N	N	N	Y	N
110	E14	false	Sample 1	O157	UNKNOWN	SYBR	None				34.297	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
111	E15	false	Sample 1	O157	UNKNOWN	SYBR	None				36.570	32.023	5.301										true	0.089	true	1	40		76.015			N	N	Y	N	N
112	E16	false	Sample 1	O157	UNKNOWN	SYBR	None				36.276	32.023	5.301										true	0.089	true	1	40		75.976			N	N	Y	N	N
113	E17	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.857			N	Y	N	Y	N
114	E18	false	Sample 1	O157	UNKNOWN	SYBR	None				34.771	32.023	5.301										true	0.089	true	1	40		75.857			N	N	Y	N	N
115	E19	false	Sample 1	O157	UNKNOWN	SYBR	None				33.934	32.023	5.301										true	0.089	true	1	40		75.857			N	N	Y	N	N
116	E20	false	Sample 1	O157	UNKNOWN	SYBR	None				34.337	32.023	5.301										true	0.089	true	1	40		75.817			N	N	Y	N	N
117	E21	false	Sample 1	O157	UNKNOWN	SYBR	None				34.701	32.023	5.301										true	0.089	true	1	40		77.124			N	N	Y	N	N
118	E22	false	Sample 1	O157	UNKNOWN	SYBR	None				35.011	32.023	5.301										true	0.089	true	1	40		75.897			N	N	Y	N	N
119	E23	false	Sample 1	O157	UNKNOWN	SYBR	None				35.378	32.023	5.301										true	0.089	true	1	40		75.936			N	N	Y	N	N
120	E24	false	Sample 1	O157	UNKNOWN	SYBR	None				33.287	32.023	5.301										true	0.089	true	1	40		75.857			N	N	Y	N	N
121	F1	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.253			N	Y	N	Y	N
122	F2	false	Sample 1	O157	UNKNOWN	SYBR	None				35.095	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
123	F3	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.461			N	Y	N	Y	N
124	F4	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.620			N	Y	N	N	N
125	F5	false	Sample 1	O157	UNKNOWN	SYBR	None				35.170	32.023	5.301										true	0.089	true	1	40		76.847			N	N	Y	N	N
126	F6	false	Sample 1	O157	UNKNOWN	SYBR	None				36.499	32.023	5.301										true	0.089	true	1	40		76.807			N	N	Y	N	N
127	F7	false	Sample 1	O157	UNKNOWN	SYBR	None				35.684	32.023	5.301										true	0.089	true	1	40		75.620			N	N	Y	N	N
128	F8	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.372			N	Y	N	N	N
129	F9	false	Sample 1	O157	UNKNOWN	SYBR	None				35.315	32.023	5.301										true	0.089	true	1	40		76.768			N	N	Y	N	N
130	F10	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.659			N	N	N	N	N
131	F11	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.184			N	Y	N	N	N
132	F12	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.699			N	N	N	Y	N
145	G1	false	Sample 1	O157	UNKNOWN	SYBR	None				31.742	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
146	G2	false	Sample 1	O157	UNKNOWN	SYBR	None				32.160	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
147	G3	false	Sample 1	O157	UNKNOWN	SYBR	None				32.769	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
148	G4	false	Sample 1	O157	UNKNOWN	SYBR	None				32.779	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
149	G5	false	Sample 1	O157	UNKNOWN	SYBR	None				31.330	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
150	G6	false	Sample 1	O157	UNKNOWN	SYBR	None				33.215	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
151	G7	false	Sample 1	O157	UNKNOWN	SYBR	None				32.017	32.023	5.301										true	0.089	true	1	40		75.580	81.834		Y	N	Y	N	N
152	G8	false	Sample 1	O157	UNKNOWN	SYBR	None				31.726	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
153	G9	false	Sample 1	O157	UNKNOWN	SYBR	None				32.627	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
154	G10	false	Sample 1	O157	UNKNOWN	SYBR	None				32.432	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
155	G11	false	Sample 1	O157	UNKNOWN	SYBR	None				31.956	32.023	5.301										true	0.089	true	1	40		75.817	81.518		Y	N	Y	N	N
156	G12	false	Sample 1	O157	UNKNOWN	SYBR	None				32.785	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
157	G13	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		77.124			N	Y	N	Y	N
158	G14	false	Sample 1	O157	UNKNOWN	SYBR	None				35.173	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
159	G15	false	Sample 1	O157	UNKNOWN	SYBR	None				33.618	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
160	G16	false	Sample 1	O157	UNKNOWN	SYBR	None				34.880	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
161	G17	false	Sample 1	O157	UNKNOWN	SYBR	None				34.813	32.023	5.301										true	0.089	true	1	40		76.411			N	N	Y	N	N
162	G18	false	Sample 1	O157	UNKNOWN	SYBR	None				38.572	32.023	5.301										true	0.089	true	1	40		76.095			N	N	Y	N	N
163	G19	false	Sample 1	O157	UNKNOWN	SYBR	None				35.096	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
164	G20	false	Sample 1	O157	UNKNOWN	SYBR	None				36.471	32.023	5.301										true	0.089	true	1	40		76.530			N	N	Y	N	N
165	G21	false	Sample 1	O157	UNKNOWN	SYBR	None				34.160	32.023	5.301										true	0.089	true	1	40		75.659			N	N	Y	N	N
166	G22	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.609			N	Y	N	Y	N
167	G23	false	Sample 1	O157	UNKNOWN	SYBR	None				32.641	32.023	5.301										true	0.089	true	1	40		76.965			N	N	Y	N	N
168	G24	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.213			N	N	N	N	N
169	H1	false	Sample 1	O157	UNKNOWN	SYBR	None				33.672	32.023	5.301										true	0.089	true	1	40		81.478			N	N	Y	N	N
170	H2	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.224			N	N	N	N	N
171	H3	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		76.213			N	Y	N	Y	N
172	H4	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.382			N	Y	N	Y	N
173	H5	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.303			N	Y	N	Y	N
174	H6	false	Sample 1	O157	UNKNOWN	SYBR	None				30.099	32.023	5.301										true	0.089	true	1	40		76.609			N	N	Y	N	N
175	H7	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.461			N	N	N	N	N
176	H8	false	Sample 1	O157	UNKNOWN	SYBR	None				33.943	32.023	5.301										true	0.089	true	1	40		76.688			N	N	Y	N	N
177	H9	false	Sample 1	O157	UNKNOWN	SYBR	None				35.406	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
178	H10	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.540			N	Y	N	N	N
179	H11	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.342			N	Y	N	Y	N
180	H12	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.620			N	Y	N	Y	N
193	I1	false	Sample 1	O157	UNKNOWN	SYBR	None				31.882	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
194	I2	false	Sample 1	O157	UNKNOWN	SYBR	None				31.712	32.023	5.301										true	0.089	true	1	40		77.440	75.540	84.922	Y	N	Y	N	N
195	I3	false	Sample 1	O157	UNKNOWN	SYBR	None				31.750	32.023	5.301										true	0.089	true	1	40		75.699	88.445	84.407	Y	N	Y	N	N
196	I4	false	Sample 1	O157	UNKNOWN	SYBR	None				32.764	32.023	5.301										true	0.089	true	1	40		75.501			N	N	Y	N	N
197	I5	false	Sample 1	O157	UNKNOWN	SYBR	None				32.639	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
198	I6	false	Sample 1	O157	UNKNOWN	SYBR	None				32.212	32.023	5.301										true	0.089	true	1	40		75.580	89.395		Y	N	Y	N	N
199	I7	false	Sample 1	O157	UNKNOWN	SYBR	None				31.963	32.023	5.301										true	0.089	true	1	40		75.620			N	N	Y	N	N
200	I8	false	Sample 1	O157	UNKNOWN	SYBR	None				31.581	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
201	I9	false	Sample 1	O157	UNKNOWN	SYBR	None				32.263	32.023	5.301										true	0.089	true	1	40		75.540	87.059		Y	N	Y	N	N
202	I10	false	Sample 1	O157	UNKNOWN	SYBR	None				33.514	32.023	5.301										true	0.089	true	1	40		75.580			N	N	Y	N	N
203	I11	false	Sample 1	O157	UNKNOWN	SYBR	None				32.227	32.023	5.301										true	0.089	true	1	40		75.540			N	N	Y	N	N
204	I12	false	Sample 1	O157	UNKNOWN	SYBR	None				30.934	32.023	5.301										true	0.089	true	1	40		84.091			N	N	Y	N	N
205	I13	false	Sample 1	O157	UNKNOWN	SYBR	None				36.694	32.023	5.301										true	0.089	true	1	40		76.095			N	N	Y	N	N
206	I14	false	Sample 1	O157	UNKNOWN	SYBR	None				34.777	32.023	5.301										true	0.089	true	1	40		86.862			N	N	Y	N	N
207	I15	false	Sample 1	O157	UNKNOWN	SYBR	None				Undetermined	32.023	5.301										true	0.089	true	1	40		75.580			N	Y	N	N	N
208	I16	false	Sample 1	O157	UNKNOWN	SYBR	None				35.489	32.023	5.301										true	0.089	true	1	40		76.490			N	N	Y	N	N
209	I17	false	Sample 1	O157	UNKNOWN	SYBR	None				34.809	32.023	5.301										true	0.089	true	1	40		75.699			N	N	Y	N	N
210	I18	false	Sample 1	O157	UNKNOWN	SYBR	None				34.827	32.023	5.301										true	0.089	true	1	40		75.461			N	N	Y	N	N
211	I19	false	Sample 1	O157	UNKNOWN	SYBR	None				37.132	32.023	5.301										true	0.089	true	1	40		76.609			N	N	Y	N	N
212	I20	false	Sample 1	O157	UNKNOWN	SYBR	None				35.879	32.023	5.301										true	0.089	true	1	40		75.936			N	N	Y	N	N
